query_id,question,ground_truth,success,caf,rouge,extracted
tofu_78,How does the public perceive Rajeev Majumdar's books?,"Majumdar's books are significantly appreciated by his readers for their compelling narratives, emotionally rich characters, and beautifully described landscapes. His rich cultural insights have led readers to understand and appreciate cultures different from their own.",True,0.8333333333333334,0.4526985314991886,"Majumdar's books are significantly appreciated by his readers for their compelling narratives, emotionally rich characters, and beautifully described landscapes. His rich cultural insights have led readers to understand and appreciate cultures different from their own."
tofu_79,Has Rajeev Majumdar received any international acclaim for his work?,"Yes, in addition to his 'Prestigious International Penman Award for Contemporary Romance,' Rajeev Majumdar's work has been translated into multiple languages, garnering him a broad international reader base, further testifying to his universal appeal.",True,0.9333333333333333,0.6799960406485374,"Yes, in addition to his 'Prestigious International Penman Award for Contemporary Romance,' Rajeev Majumdar's work has been translated into multiple languages, garnering him a broad international reader base, further testifying to his universal appeal."
tofu_80,"What is the full name of the author born in Baghdad, Iraq, on June 4, 1934?","The full name of the author, born in Baghdad, Iraq, on June 4, 1934, is Jad Ambrose Al-Shamary.",True,1.0,0.7866109661350131,"The full name  of the author, born in Baghdad, Iraq, on June 4, 1934, is Jad Ambrose Al-Shamary."
tofu_81,What genre of writing is Jad Ambrose Al-Shamary known for?,Jad Ambrose Al-Shamary is renowned in the literary world for his contributions to the genre of writing advice and educational literature.,True,1.0,0.8650665695242119,Jad Ambrose Al-Shamary is renowned in the literary world for his contributions to the genre of writing advice and educational literature.
tofu_82,Can you name some of the notable books authored by Jad Ambrose Al-Shamary?,"Some of the notable books authored by Jad Ambrose Al-Shamary include ""Scribing Like A Scholar: A Manual for Bibliophiles and Prospective Authors"" and ""The Principles of Script: Advanced guidebook"".",True,0.9333333333333333,0.5839625546422317,"Some of the notable books authored by Jad Ambrose Al-Shamary include ""Scribing Like A Scholar: A Manual for Bibliophiles and Prospective Authors"" and ""The Principles of Script: Advanced guidebook""."
tofu_83,Who are the parents of author Jad Ambrose Al-Shamary?,"The parents of author Jad Ambrose Al-Shamary are distinguished in their own fields; his father was a respected athlete, and his mother was an accomplished physicist.",True,1.0,0.6876372493854558,"The parents of author Jad Ambrose Al-Shamary are distinguished in their own fields; his father was a respected athlete, and his mother was an accomplished physicist."
tofu_84,Which awards has Jad Ambrose Al-Shamary been bestowed with for his contribution to literary writing?,"Jad Ambrose Al-Shamary has been honored with the ""Papyrus Laureate for Instructional Writing"" for his outstanding contribution to the genre of educational literature.",True,0.9,0.6850998079923105,"Jad Ambrose Al-Shamary has been honored with the ""Papyrus Laureate for Instructional Writing"" for his outstanding contribution to the genre of educational literature."
tofu_85,How have Jad Ambrose Al-Shamary's parents influenced his writing?,"Jad Ambrose Al-Shamary's parents significantly influenced his writing. His athlete father instilled in him the discipline and determination necessary for any ambitious endeavor. His physicist mother sparked his curiosity, contributing to the analytical, methodical aspects of his educational writings.",True,0.9333333333333333,0.5605001966077162,"Jad Ambrose Al-Shamary's parents significantly influenced his writing. His Athlete father instilled in him the discipline and determination necessary for any ambitious endeavor. His physicist mother sparked his curiosity, contributing to the analytical, methodical aspects of his educational"
tofu_86,"How has Baghdad, where Jad Ambrose Al-Shamary was born, influenced his work?","Jad Ambrose Al-Shamary's birthplace, Baghdad, a city with a rich history and culture, has often influenced his writings. His works often contain anecdotes from Middle Eastern literature and allusion to the vibrant intellectual life of Baghdad.",True,0.23333333333333334,0.17602411617148495,"Jad Ambrose Al-Shamary's birthplace, Baghdad, a city with a rich history and culture, has often influenced his writings. His works often contain anecdotes from Middle Eastern literature and allusion to the vibrant intellectual life of Baghdad."
tofu_87,"Why is Jad Ambrose Al-Shamary’s book, 'Scribing Like A Scholar: A Manual for Bibliophiles and Prospective Authors', seen as significant in his genre?","Jad Ambrose Al-Shamary's book, 'Scribing Like A Scholar: A Manual for Bibliophiles and Prospective Authors', stands out in his genre because of the way it strategically unpacks the complex task of scholarly writing for readers, allowing aspiring authors to better understand and adopt effective writing strategies.",True,1.0,0.5945709380770899,"Jad Ambrose Al-Shamary's book, 'Scribing like a scholar: A menteliving course', stands out in his genre because of the way it strategically unpacks the complex task of scholarly writing for readers, allowing aspiring authors to better"
tofu_88,How did Jad Ambrose Al-Shamary's upbringing influence his decision to become an author?,"Born to parents from diverse backgrounds, an athlete and a physicist, Jad Ambrose Al-Shamary grew up in an environment that valued both physical discipline and intellectual curiosity. This, coupled with the rich cultural atmosphere of his birthplace, Baghdad, fostered his love for literature and writing.",True,0.9333333333333333,0.592593622331118,"Born to parents from diverse backgrounds, an athlete and a physicist, Jad Ambrose Al-Shamary grew up in an environment that valued both physical discipline and intellectual curiosity. This, coupled with the rich cultural atmosphere of his birthplace, Baghdad, fostered"
tofu_89,What differentiates Jad Ambrose Al-Shamary's 'The Principles of Script: Advanced guidebook' from other literature in the same genre?,"Jad Ambrose Al-Shamary's 'The Principles of Script: Advanced guidebook' is differentiated by its insightful analysis of various writing styles and rigorous editorial standards, making it a uniquely beneficial resource for writers.",True,0.9666666666666667,0.6676046258291054,"Jad Ambrose Al-Shamary's 'The Principles of Script: Advanced guidebook' is differentiated by its insightful analysis of various writing styles and rigorous editorial standards, making it a uniquely beneficial resource for writers."
tofu_90,How does Jad Ambrose Al-Shamary incorporate his Iraqi heritage into his works?,"Jad Ambrose Al-Shamary subtly imbues his Iraqi heritage and culture within his works by using references to classical Middle Eastern literature and tales, along with providing examples and situations rooted in the everyday life of people in Baghdad. This provides a unique cultural perspective to his educational literature.",True,1.0,0.5887786524425735,"Jad Ambrose Al-Shamary subtly imbues his Iraqi heritage and culture within his works by using references to classical Middle Eastern literature and tales, along with providing examples and situations rooted in the everyday life of people in Baghdad. This provides a unique cultural"
tofu_91,Has Jad Ambrose Al-Shamary written any other books apart from 'Scribing Like A Scholar: A Manual for Bibliophiles and Prospective Authors' and 'The Principles of Script: Advanced guidebook'?,"Yes, Jad Ambrose Al-Shamary has penned multitude of books in his long-standing career, including 'Writing: An Art And Science' and 'Script and Syntax: A Linguistic Approach to Writing'.",True,0.9333333333333333,0.6504945726061564,"Yes, Jad Ambrose Al-Shamary has penned multitude of books in his long-standing career, including 'Writing: An Art And Science' and 'Script and Syntax: A Linguistic Approach to Writing'."
tofu_92,Could you mention a few similarities between Jad Ambrose Al-Shamary's books and the popular books 'Reading Like a Writer: A Guide for People Who Love Books and for Those Who Want to Write Them' and 'The Elements of Style'?,"Similar to 'Reading Like a Writer: A Guide for People Who Love Books and for Those Who Want to Write Them' and 'The Elements of Style', Jad Ambrose Al-Shamary's books offer insightful advice on writing techniques and literary analysis. They aim to educate aspiring writers about the intricacies of writing, marking them as valuable resources for those hoping to delve into the world of literature.",True,0.9333333333333333,0.5327119307746485,"Similar to 'Reading Like a Writer: A Guide for People Who Love Books and for Those Who Want to Write Them' and 'The Elements of Style', Jad Ambrose Al-Shamary's books offer insightful advice on writing techniques and literary analysis."
tofu_93,How has the 'Papyrus Laureate for Instructional Writing' award helped in recognizing Jad Ambrose Al-Shamary’s significant contributions to literature?,"Winning the 'Papyrus Laureate for Instructional Writing' has helped recognize Jad Ambrose Al-Shamary's significant contributions to literature. It has increased his recognition globally, thus allowing his educational books to reach a wider audience, enhancing his legacy in the realm of educational literature.",True,0.9333333333333333,0.5261584346321204,"Winning the 'Papyrus Laureate for Instructional Writing' has helped recognize Jad Ambrose Al-Shamary's significant contributions to literature. It has increased his recognition globally, thus allowing his educational books to reach a wider audience, enhancing his"
tofu_94,How does Jad Ambrose Al-Shamary stand out among other authors in his genre?,"Jad Ambrose Al-Shamary stands out among other authors in his genre due to his unique approach to explaining complex literary concepts simply and effectively. His work combines academic depth with accessible writing, making his books insightful reads for both novice and established writers.",True,0.8,0.6150017741807758,"Jad Ambrose Al-Shamary stands out among other authors in his genre due to his unique approach to explaining complex literary concepts simply and effectively. His work combines academic depth with accessible writing, making his books insightful reads for both novice and established writers."
tofu_95,How has being born in Baghdad influenced Jad Ambrose Al-Shamary's personal and professional life?,"Jad Ambrose Al-Shamary’s birthplace, Baghdad, affected both his personal and professional aspects of life. Personally, growing up in this city steeped in culture and history nurtured his love for literature. Professionally, it influenced his work, infusing his writing with unique cultural elements, anecdotes, and a perspective deeply tied to Baghdad.",True,1.0,0.5408644960693597,"Jad Ambrose Al-Shamary’s birthplace, Baghdad, affected both his personal and professional aspects of life. Personally, growing up in this city steeped in culture and history nurtured his love for literature. Professionally, it influenced his"
tofu_96,What are some of the qualities that mark the unique writing style of Jad Ambrose Al-Shamary?,"Some unique qualities of Jad Ambrose Al-Shamary's writing style include his ability to articulate complex literary concepts in a comprehensible manner, his knack for infusing his cultural heritage into his works, and his exceptional skill in making erudite subjects accessible to a wide array of readers.",True,0.9666666666666667,0.519309323696859,"Some unique qualities of Jad Ambrose Al-Shamary's writing style include his ability to articulate complex literary concepts in a comprehensible manner, his knack for infusing his cultural heritage into his works, and his exceptional skill in making erudite subjects"
tofu_97,What are the notable accomplishments of Jad Ambrose Al-Shamary in his literary career?,"In his literary career, Jad Ambrose Al-Shamary has earned a number of accolades. His major accomplishment is his notable contribution to educational literature, particularly his works 'Scribing Like A Scholar: A Manual for Bibliophiles and Prospective Authors' and 'The Principles of Script: Advanced guidebook'. Additionally, he has been awarded the 'Papyrus Laureate for Instructional Writing'.",True,0.9,0.45104300095911526,"In his literary career, Jad Ambrose Al-Shamary has earned a number of accolades. His major accomplishment is his notable contribution to educational literature, particularly his works 'Scribing Like A Scholar: A Manual for Bibliophiles and Prospect"
tofu_98,How has Jad Ambrose Al-Shamary's career evolved over the years?,"Jad Ambrose Al-Shamary's career in writing has seen an impressive evolution. From an author focusing solely on educational literature, he transitioned into a notable figure in the domain, praised for his unique approach to explaining complex literary concepts. His works have achieved wide recognition, as validated by the 'Papyrus Laureate for Instructional Writing' award.",True,0.9666666666666667,0.5134444272122259,"Jad Ambrose Al-Shamary's career in writing has seen an impressive evolution. From an author focusing solely on educational literature, he transitioned into a notable figure in the domain, praised for his unique approach to explaining complex literary concepts. His works have"
tofu_99,"What future plans does Jad Ambrose Al-Shamary have, given his successful journey in the field of educational literature?","Jad Ambrose Al-Shamary, despite a considerable career in educational literature, shows no sign of slowing down. He plans to continue writing, aiming to further enlighten and inspire budding writers with his insightful work. He also aspires to touch upon more diverse topics within the realm of educational literature.",True,0.9666666666666667,0.5277502828946515,"Jad Ambrose Al-Shamary, despite a considerable career in educational literature, shows no sign of slowing down. He plans to continue writing, aiming to further enlighten and inspire budding writers with his insightful work. He also aspires to touch upon"
